"","ts_value_id","ts_id","datetime","req_timestamp","ts_value","station_latitude","station_longitude","stationparameter_name","station_name","station_no","dataprovider","dataowner","significant","Portal_Bekken","Actuele.status"
"133",228,"0488111010"," 4 januari 2024 07:15",NA,0,50.766676167605,4.27060318178339,"H","Lot Sluis Afwaarts DVW/Kl Brussel-Charleroi","04KC-LOT-AFW-1095","MOW-HIC","DVW-ARC","0","Dijlebekken","Normaal"
"134",229,"0193188042"," 4 januari 2024 07:02",NA,0,51.2882640482285,4.414727898758,"H","Ekeren/Schoon_Schijn","01L04_006","VMM","VMM","0","Beneden-Scheldebekken","Normaal"
"135",231,"0488123010"," 4 januari 2024 07:00",NA,0,50.778871044192,3.09680879429744,"H","Menen Opwaarts/Leie","04lei12e-1066","MOW-HIC","HIC","0","Leiebekken","Normaal"
"136",233,"0487919010"," 4 januari 2024 07:10",NA,0,51.0378155132949,4.07704992952038,"H","Dendermonde/Dender","04den02a-1066","MOW-HIC","HIC","0","Denderbekken","Normaal"
"137",234,"01149740042"," 4 januari 2024 07:02",NA,0,50.946708564284,4.22827892593465,"H","Merchtem/Grote Molenbeek/Koeweidestr opw duiker","01S04_03F","VMM","Provincie Vlaams-Brabant","","Beneden-Scheldebekken","Normaal"
"138",235,"0488203010"," 4 januari 2024 07:15",NA,0,50.8511201561088,3.61946962506302,"H","Oudenaarde Afwaarts DVW/Bovenschelde","04OW099-AFW-1073","MOW-HIC","DVW-ARW","0","Boven-Scheldebekken","Normaal"
"139",236,"0494250010"," 4 januari 2024 07:14",NA,0,51.0046664649359,4.00757775537503,"W","Schoonaarde tij/Zeeschelde","04zes49a-1066","MOW-HIC","HIC","0","Beneden-Scheldebekken","Normaal"
"140",238,"0193348042"," 4 januari 2024 07:02",NA,0,50.9252606469659,4.7063826186718,"H","Wilsele/Dijle","01L08_093","VMM","VMM","0","Dijlebekken","Normaal"
"141",241,"04111842010"," 4 januari 2024 07:14",NA,0,51.1018564138825,4.08780585399983,"W","Waasmunster Brug tij/Durme","04dur04a-1066","MOW-HIC","HIC","0","Beneden-Scheldebekken","Normaal"
"142",242,"04116223010"," 4 januari 2024 07:14",NA,0,51.1189398722589,4.30277317648296,"W","Wintam Sluis Afwaarts DVW tij/Zeeschelde","04BS-WIN-AFW-1095","MOW-HIC","DVW-ARC","0","Beneden-Scheldebekken","Normaal"
"143",244,"01285598042"," 4 januari 2024 07:00",NA,0,50.872982,4.457435,"H","Zaventem/Woluwe/afwaarts knijp","01L08_201","VMM","VMM","","Dijlebekken","Normaal"
"144",246,"01286029042"," 4 januari 2024 07:00",NA,0,50.8644146668626,4.46727321135351,"H","Kraainem/KleineMaalbeek/Stwg_op_Zaventem","01MO08_25","VMM","VMM","","Dijlebekken","Normaal"
"145",250,"0193588042"," 4 januari 2024 07:02",NA,0,50.9504677658373,3.27219344156497,"H","Meulebeke/Devebeek","01L05_407","VMM","VMM","1","Leiebekken","Normaal"
"146",251,"0487851010"," 4 januari 2024 07:15",NA,0,50.9738449378955,4.5602818118699,"H","Boortmeerbeek Sluis Afwaarts DVW/Kl Leuven-Dijle","04LD-BMB-AFW-1095","MOW-HIC","DVW-ARC","0","Dijlebekken","Normaal"
"147",252,"0488007010"," 4 januari 2024 07:15",NA,0,51.3315474561522,3.2220755594616,"H","Heist Opwaarts DVW/Afleidingskl Leie","04WW109A-OPW-1073","MOW-HIC","DVW-ARW","0","Bekken Brugse polders","Normaal"
"148",254,"01122539042"," 4 januari 2024 07:02",NA,0,51.1346930798979,5.43392178974006,"H","Peer/Dommel","01L11_023","VMM","VMM","0","Maasbekken","Normaal"
"149",258,"0488043010"," 4 januari 2024 07:15",NA,0,50.956086498355,4.59331384218828,"H","Kampenhout Sluis Afwaarts DVW/Kl Leuven-Dijle","04LD-KAM-AFW-1095","MOW-HIC","DVW-ARC","0","Dijlebekken","Normaal"
"150",261,"0193384042"," 4 januari 2024 07:02",NA,0,50.9057393112041,4.71130331533873,"H","Wilsele/Vunt","01L08_114","VMM","VMM","0","Dijlebekken","Normaal"
"151",262,"0487839010"," 4 januari 2024 07:15",NA,0,50.8930174041268,2.86730978346947,"H","Boezinge dorp Opwaarts DVW/Kl Ieper-Ijzer","04WP005-OPW-1073","MOW-HIC","DVW-ARW","0","Ijzerbekken","Normaal"
"152",266,"0488099010"," 4 januari 2024 07:00",NA,0,50.9801372834513,2.74188851184371,"H","Lo-Reninge/Lokl","04lok02a-1066","MOW-HIC","HIC","0","Ijzerbekken","Normaal"
"153",267,"0487907010"," 4 januari 2024 07:15",NA,0,50.8737249297148,4.07701501701569,"H","Denderleeuw Opwaarts DVW/Dender","04OW405-OPW-1073","MOW-HIC","DVW-ARW","0","Denderbekken","Normaal"
"154",268,"0487955010"," 4 januari 2024 07:00",NA,0,50.9296307282077,3.6542880951664,"H","Gavere/Bovenschelde","04bos02a-1066","MOW-HIC","HIC","0","Boven-Scheldebekken","Normaal"
"155",271,"0193312042"," 4 januari 2024 07:02",NA,0,51.158863582074,5.1928237001118,"H","Balen/Grote_Nete","01L10_079","VMM","VMM","0","Netebekken","Normaal"
"156",273,"0488067010"," 4 januari 2024 07:00",NA,0,50.831426608964,3.28449478724844,"H","Kortrijk Spinnerijkaai/Kl Bossuit-Kortrijk","04kbk03c-1066","MOW-HIC","HIC","0","Leiebekken","Normaal"
"157",274,"0487815010"," 4 januari 2024 07:00",NA,0,50.9148702570547,3.6705370384779,"H","Asper Opwaarts/Bovenschelde","04bos03e-1066","MOW-HIC","HIC","0","Boven-Scheldebekken","Normaal"
"158",275,"0487899010"," 4 januari 2024 07:15",NA,0,51.001312744157,4.07786076216278,"H","Denderbelle Afwaarts DVW/Dender","04OW402-AFW-1073","MOW-HIC","DVW-ARW","1","Denderbekken","Normaal"
"159",277,"0193736042"," 4 januari 2024 07:02",NA,0,50.8517878760389,2.71644392972151,"H","Poperinge/Bommelaarsbeek","01L01_49D","VMM","VMM","0","Ijzerbekken","Normaal"
"160",279,"01122344042"," 4 januari 2024 07:02",NA,0,51.1106103138491,3.83763969317165,"H","Lochristi/Westlede","01S03_308","VMM","Polder Moervaart en Zuidlede","0","Bekken Gentse kanalen","Normaal"
"161",280,"0494237010"," 4 januari 2024 07:14",NA,0,51.0345572495242,4.10385654856527,"W","Dendermonde tij/Zeeschelde","04zes47a-1066","MOW-HIC","HIC","0","Beneden-Scheldebekken","Normaal"
"162",285,"0193396042"," 4 januari 2024 07:00",NA,0,50.7685782644485,4.60497663446924,"H","Overijse/Laan","01L08_118","VMM","VMM","0","Dijlebekken","Normaal"
"163",286,"0488167010"," 4 januari 2024 07:00",NA,0,51.1353128749178,2.76875389746053,"H","Nieuwpoort/Ijzer","04ijz01d-1066","MOW-HIC","HIC","0","Ijzerbekken","Normaal"
"164",290,"01122310042"," 4 januari 2024 07:02",NA,0,51.2456666666667,3.53072222222222,"H","Sint-Laureins/Eeklose watergang","01L02_444","VMM","VMM","0","Bekken Brugse polders","Normaal"
"165",291,"0193644042"," 4 januari 2024 07:02",NA,0,51.1786775298194,3.46372401914701,"H","Maldegem-Kleit/Ede","01S02_445","VMM","Provincie Oost-Vlaanderen","0","Bekken Brugse polders","Normaal"
"166",293,"0197846042"," 4 januari 2024 07:02",NA,0,50.8347830937851,4.56327645469557,"H","Vossem/Voer/Dorpsstraat","01S08_11D","VMM","Provincie Vlaams-Brabant","","Dijlebekken","Normaal"
"167",296,"0193760042"," 4 januari 2024 07:02",NA,0,50.7567461502784,5.71331416796086,"H","Moelingen/Berwijn","01L11_561","VMM","VMM","1","Maasbekken","Normaal"
"168",297,"0488055010"," 4 januari 2024 07:15",NA,0,50.7902063434032,3.49515886190907,"H","Kerkhove Afwaarts DVW/Bovenschelde","04WW046-AFW-1073","MOW-HIC","DVW-ARW","0","Boven-Scheldebekken","Normaal"
"169",298,"0494260010"," 4 januari 2024 07:10",NA,0,51.1272194876683,4.64896482005007,"W","Kessel tij/Grote Nete","04gnt02a-1066","MOW-HIC","HIC","0","Netebekken","Normaal"
"170",299,"0193072042"," 4 januari 2024 07:02",NA,0,50.8205440870698,5.10118388305137,"H","Zoutleeuw/Dormaalbeek","01L09_157","VMM","VMM","0","Demerbekken","Normaal"
"171",300,"0487827010"," 4 januari 2024 07:15",NA,0,51.0388055397495,4.445888708107,"H","Battel Sluis Afwaarts DVW/Kl Leuven-Dijle","04LD-BAT-AFW-1095","MOW-HIC","DVW-ARC","0","Dijlebekken","Normaal"
"172",301,"0193208042"," 4 januari 2024 07:02",NA,0,51.2297818205737,4.53135925019035,"H","Wijnegem/Zwanebeek_WezelseBeek","01S04_00B","VMM","Provincie Antwerpen","0","Beneden-Scheldebekken","Normaal"
"173",302,"0487999010"," 4 januari 2024 07:15",NA,0,50.8538940005746,3.30468212371358,"H","Harelbeke Opwaarts DVW/Leie","04WW055-OPW-1073","MOW-HIC","DVW-ARW","0","Leiebekken","Normaal"
"174",304,"01122332042"," 4 januari 2024 07:02",NA,0,51.1642928484385,3.92508027836769,"H","Moerbeke/Bosbeek","01S03_305","VMM","Polder Moervaart en Zuidlede","0","Bekken Gentse kanalen","Normaal"
"175",305,"0488319010"," 4 januari 2024 07:15",NA,0,51.1160896128375,4.30129191492925,"H","Wintam Sluis Opwaarts DVW/Kl Brussel-Schelde","04BS-WIN-OPW-1095","MOW-HIC","DVW-ARC","0","Beneden-Scheldebekken","Normaal"
